origin,year,citation_num,works_cited_num,lat,long
"图书情报工作,",2010,11,10,,
"图书情报工作,",2010,6,5,39.105036,117.157116
"图书情报工作,",2010,54,53,30.514956,114.416344
"图书情报工作,",2010,2,2,39.105036,117.157116
"图书情报工作,",2010,5,4,32.071896,118.778633
"图书情报工作,",2010,6,6,34.792565,113.541989
"图书情报工作,",2010,4,2,,
"图书情报工作,",2010,1,1,34.656258,112.478854
"图书情报工作,",2010,7,6,31.315883,121.392456
"图书情报工作,",2010,3,3,30.536482,114.374888
"图书情报工作,",2010,9,9,31.186085,121.422547
"图书情报工作,",2010,1,1,30.474133,114.385078
"图书情报工作,",2010,1,1,39.060551,117.124698
"图书情报工作,",2010,7,6,32.033444,118.839686
"图书情报工作,",2010,7,4,29.970285,106.410835
"图书情报工作,",2010,56,55,37.676571,112.748917
"图书情报工作,",2010,2,1,35.284767,113.931888
"图书情报工作,",2010,17,17,43.854536,125.335170
"图书情报工作,",2010,10,10,30.632171,104.086731
"图书情报工作,",2010,12,11,30.630692,104.070317
"图书情报工作,",2010,10,10,27.887454,112.860881
"图书情报工作,",2010,30,26,32.056377,118.777069
"图书情报工作,",2010,5,5,36.114889,120.476663
"图书情报工作,",2010,7,7,34.221769,108.990583
"图书情报工作,",2010,14,14,31.024862,121.434502
"图书情报工作,",2010,6,6,40.161173,116.817318
"图书情报工作,",2010,4,4,33.551597,119.037099
"图书情报工作,",2010,4,4,39.988010,116.311798
"图书情报工作,",2010,4,4,31.186085,121.422547
"图书情报工作,",2010,5,3,43.854536,125.335170
"图书情报工作,",2010,5,5,,
"图书情报工作,",2010,8,8,31.931496,118.884906
"图书情报工作,",2010,17,15,22.900194,113.876695
"图书情报工作,",2010,7,7,30.519408,114.359297
"图书情报工作,",2010,7,7,34.646364,119.231090
"图书情报工作,",2010,1,1,,
"图书情报工作,",2010,10,10,34.818223,113.540037
"图书情报工作,",2010,2,1,32.121738,118.811218
"图书情报工作,",2010,33,31,31.230452,121.390923
"图书情报工作,",2010,8,6,37.976494,114.521319
"图书情报工作,",2010,2,2,37.476268,121.456368
"图书情报工作,",2010,9,9,28.148609,112.904892
"图书情报工作,",2010,7,7,32.110012,118.961365
"图书情报工作,",2010,5,5,31.301973,120.558741
"图书情报工作,",2010,12,12,32.114340,118.953982
"图书情报工作,",2010,1,1,32.110012,118.961365
"图书情报工作,",2010,6,6,34.746703,113.637211
"图书情报工作,",2010,7,6,31.142660,121.422203
"图书情报工作,",2010,6,6,38.015537,114.457549
"图书情报工作,",2010,3,3,23.132286,113.323044
"图书情报工作,",2010,6,6,31.429585,121.303574
"图书情报工作,",2010,7,7,31.294676,121.505600
"图书情报工作,",2010,10,8,32.062848,118.607838
"图书情报工作,",2010,7,6,29.907044,121.640316
"图书情报工作,",2010,13,13,23.132191,113.266530
"图书情报工作,",2010,5,3,39.959910,116.368690
"图书情报工作,",2010,8,8,23.132286,113.323044
"图书情报工作,",2010,10,10,29.811634,106.416023
"图书情报工作,",2010,1,1,26.613078,106.718537
"图书情报工作,",2010,4,4,39.744558,116.329503
"图书情报工作,",2010,4,4,30.535915,114.348312
"图书情报工作,",2010,4,4,39.905167,116.401733
"图书情报工作,",2010,20,20,30.629659,104.089535
"图书情报工作,",2010,14,11,34.792194,113.890398
"图书情报工作,",2010,2,2,32.401423,119.423675
"图书情报工作,",2010,5,5,30.538271,114.367511
"图书情报工作,",2010,8,8,38.971192,121.527925
"图书情报工作,",2010,2,2,34.247748,108.983720
"图书情报工作,",2010,2,2,30.536482,114.374888
"图书情报工作,",2010,5,5,32.178798,118.704677
"图书情报工作,",2010,24,20,,
"图书情报工作,",2010,14,14,32.058067,118.778667
"图书情报工作,",2010,5,3,40.412151,116.681862
"图书情报工作,",2010,2,2,22.530892,113.391838
"图书情报工作,",2010,3,3,43.854536,125.335170
"图书情报工作,",2010,16,14,38.015537,114.457549
"图书情报工作,",2010,8,8,28.196884,113.005875
"图书情报工作,",2010,16,14,,
"图书情报工作,",2010,17,16,28.218023,112.918556
"图书情报工作,",2010,13,11,,
"图书情报工作,",2010,4,4,,
"图书情报工作,",2010,8,8,29.905791,121.641462
"图书情报工作,",2010,4,3,,
"图书情报工作,",2010,3,2,34.123128,108.830240
"图书情报工作,",2010,11,11,30.536482,114.374888
"图书情报工作,",2010,2,2,34.656570,112.472910
"图书情报工作,",2010,3,2,36.118004,120.475017
"图书情报工作,",2010,7,7,30.536482,114.374888
"图书情报工作,",2010,6,6,32.081566,118.772455
"图书情报工作,",2010,2,2,31.186085,121.422547
"图书情报工作,",2010,5,5,36.098259,103.739243
"图书情报工作,",2010,7,7,23.050447,113.378227
"图书情报工作,",2010,1,1,30.486469,114.393188
"图书情报工作,",2010,12,12,30.514931,114.416374
"图书情报工作,",2010,8,8,32.110012,118.961365
"图书情报工作,",2010,7,7,31.076670,104.712982
"图书情报工作,",2010,2,2,30.733359,103.978740
"图书情报工作,",2010,2,2,39.943211,116.325150
"图书情报工作,",2010,2,2,41.839268,123.418060
"图书情报工作,",2010,2,2,39.992176,116.306770
"图书情报工作,",2010,3,2,34.236755,108.966394
"图书情报工作,",2010,5,5,31.277503,121.483037
"图书情报工作,",2010,2,2,39.984156,116.351191
"图书情报工作,",2010,1,0,34.596611,119.184227
"图书情报工作,",2010,2,2,29.811634,106.416023
"图书情报工作,",2010,1,1,37.797943,112.589538
"图书情报工作,",2010,7,7,31.230452,121.390923
"图书情报工作,",2010,2,2,40.003695,116.346958
"图书情报工作,",2010,2,2,30.292956,120.164517
"图书情报工作,",2010,2,2,39.935613,116.343500
"图书情报工作,",2010,4,4,22.533423,113.935431
"图书情报工作,",2010,3,3,31.294676,121.505600
"图书情报工作,",2010,1,1,34.247748,108.983720
"图书情报工作,",2010,1,1,,
"图书情报工作,",2010,3,0,31.263737,121.568504
"图书情报工作,",2010,9,9,39.928440,116.478820
"图书情报工作,",2010,2,2,37.797943,112.589538
"图书情报工作,",2010,7,7,32.071904,118.821999
"图书情报工作,",2010,4,4,31.897751,118.914024
"图书情报工作,",2010,1,1,,
"图书情报工作,",2010,12,12,40.004517,116.324409
"图书情报工作,",2010,2,2,34.630416,109.209945
"图书情报工作,",2010,2,2,31.199802,121.433189
"图书情报工作,",2010,1,1,31.316600,121.392325
"图书情报工作,",2010,2,2,41.805698,123.431474
"图书情报工作,",2010,2,2,39.911316,116.251175
"图书情报工作,",2010,1,1,22.502937,113.401157
"图书情报工作,",2010,1,1,39.943211,116.325150
"图书情报工作,",2010,1,1,31.263737,121.568504
"图书情报工作,",2010,3,3,39.995304,116.308264
"图书情报工作,",2010,3,3,39.870544,116.462555
"图书情报工作,",2010,1,1,30.638498,104.047432
"图书情报工作,",2010,1,1,25.027020,101.551660
"图书情报工作,",2010,6,6,36.615331,116.973339
"图书情报工作,",2010,1,1,39.995393,116.347624
"图书情报工作,",2010,2,2,29.532463,106.454741
"图书情报工作,",2010,3,3,23.252773,113.301613
"图书情报工作,",2010,1,1,,
"图书情报工作,",2010,1,1,32.178761,118.683723
"图书情报工作,",2010,1,1,29.561000,103.752000
"图书情报工作,",2010,1,0,30.529208,114.399620
"图书情报工作,",2010,5,5,40.003695,116.346958
"图书情报工作,",2010,2,1,31.002760,121.399245
"图书情报工作,",2010,1,1,22.502937,113.401157
"图书情报工作,",2010,6,6,23.885837,106.632721
"图书情报工作,",2010,1,1,25.673919,100.154726
"图书情报工作,",2010,2,2,32.075166,118.767934
"图书情报工作,",2010,7,7,34.123128,108.830240
"图书情报工作,",2010,2,2,36.310864,120.402716
"图书情报工作,",2010,10,10,23.116225,113.326073
"图书情报工作,",2010,4,4,32.530781,105.743248
"图书情报工作,",2010,1,1,,
"图书情报工作,",2010,3,3,25.043804,102.729773
"图书情报工作,",2010,3,3,32.042554,118.795471
"图书情报工作,",2010,2,2,39.063291,117.111651
"图书情报工作,",2010,1,1,38.034069,114.514173
"图书情报工作,",2010,1,1,39.959910,116.368690
"图书情报工作,",2010,2,2,37.797943,112.589538
"图书情报工作,",2010,14,14,36.719604,119.179434
"图书情报工作,",2010,5,5,24.514250,117.666341
"图书情报工作,",2010,1,1,26.370537,106.625627
"图书情报工作,",2010,2,2,36.622958,117.018958
"图书情报工作,",2010,4,4,39.943211,116.325150
"图书情报工作,",2010,1,1,29.522872,106.559563
"图书情报工作,",2010,1,1,30.483429,114.307144
"图书情报工作,",2010,1,1,32.530781,105.743248
"图书情报工作,",2010,1,1,39.960339,116.341583
"图书情报工作,",2010,1,1,22.530892,113.391838
"图书情报工作,",2010,2,2,39.943211,116.325150
"图书情报工作,",2010,15,15,32.102630,118.912273
"图书情报工作,",2010,5,5,39.991760,116.349762
"图书情报工作,",2010,1,1,,
"图书情报工作,",2010,5,5,32.178798,118.704677
"图书情报工作,",2010,5,5,38.858974,115.453178
"图书情报工作,",2010,2,2,39.947347,116.319650
"图书情报工作,",2010,2,2,,
"图书情报工作,",2010,4,4,30.313750,120.373625
"图书情报工作,",2010,3,3,39.943211,116.325150
"图书情报工作,",2010,2,2,32.071904,118.821999
"图书情报工作,",2010,1,1,37.850879,112.566749
"图书情报工作,",2010,1,1,40.411160,116.715622
"图书情报工作,",2010,5,5,40.039300,116.346865
"图书情报工作,",2010,5,5,39.930760,116.458729
"图书情报工作,",2010,2,2,22.984459,113.929306
"图书情报工作,",2010,5,5,31.429585,121.303574
"图书情报工作,",2010,1,1,39.911316,116.251175
"图书情报工作,",2010,3,3,32.033984,118.820195
"图书情报工作,",2010,1,1,39.737598,116.179375
"图书情报工作,",2010,6,6,40.003498,116.355637
"图书情报工作,",2010,4,4,31.429585,121.303574
"图书情报工作,",2010,1,1,32.071904,118.821999
"图书情报工作,",2010,3,0,26.078000,119.303375
"图书情报工作,",2010,7,7,,
"图书情报工作,",2010,1,1,30.321500,120.394774
"图书情报工作,",2010,1,1,39.943211,116.325150
"图书情报工作,",2010,1,1,,
"图书情报工作,",2010,6,6,,
"图书情报工作,",2010,3,3,43.816055,87.610992
"图书情报工作,",2010,6,6,39.935613,116.343500
"图书情报工作,",2010,1,1,23.013151,113.751244
"图书情报工作,",2010,1,1,39.098765,117.160111
"图书情报工作,",2010,2,2,,
"图书情报工作,",2010,1,1,30.638498,104.047432
"图书情报工作,",2010,4,4,39.734100,116.064423
"图书情报工作,",2010,2,2,39.940543,116.370247
"图书情报工作,",2010,1,1,39.995393,116.347624
"图书情报工作,",2010,1,1,39.991760,116.349762
"图书情报工作,",2010,1,1,,
"图书情报工作,",2010,1,1,28.967331,111.703244
"图书情报工作,",2010,3,3,23.303581,113.568817
"图书情报工作,",2010,5,4,39.991760,116.349762
"图书情报工作,",2010,1,1,39.991760,116.349762
"图书情报工作,",2010,1,1,40.814387,111.690358
"图书情报工作,",2010,1,1,39.991760,116.349762
"图书情报工作,",2010,13,13,30.670700,104.008601
"图书情报工作,",2010,5,5,39.937679,116.307915
"图书情报工作,",2010,7,7,38.015537,114.457549
"图书情报工作,",2010,4,4,40.021698,116.283012
"图书情报工作,",2010,4,4,30.631028,104.071524
"图书情报工作,",2010,3,3,40.000464,116.318406
"图书情报工作,",2010,7,7,39.944001,116.286238
"图书情报工作,",2010,4,4,,
"图书情报工作,",2010,4,4,37.797943,112.589538
"图书情报工作,",2010,1,1,30.538467,114.348122
"图书情报工作,",2010,5,5,39.991760,116.349762
"图书情报工作,",2010,5,5,36.635441,101.749485
"图书情报工作,",2010,4,4,32.054119,118.781031
"图书情报工作,",2010,8,8,30.474133,114.385078
"图书情报工作,",2010,3,3,39.744427,116.045090
"图书情报工作,",2010,6,6,28.659820,115.804578
"图书情报工作,",2010,2,2,31.765627,116.525078
"图书情报工作,",2010,1,1,28.681750,115.937000
"图书情报工作,",2010,2,2,39.994099,116.293442
"图书情报工作,",2010,1,1,30.641109,104.066397
"图书情报工作,",2010,12,11,30.538467,114.348122
"图书情报工作,",2010,1,1,22.530892,113.391838
"图书情报工作,",2010,2,2,37.737578,115.689303
"图书情报工作,",2010,5,5,30.543027,114.421224
"图书情报工作,",2010,6,6,41.727320,123.490948
"图书情报工作,",2010,15,15,39.968920,116.313500
"图书情报工作,",2010,1,0,25.035282,102.714966
"图书情报工作,",2010,3,3,31.186085,121.422547
"图书情报工作,",2010,1,1,34.268120,108.865530
"图书情报工作,",2010,1,1,39.984406,116.421089
"图书情报工作,",2010,1,1,38.431883,112.726510
"图书情报工作,",2010,3,3,30.514931,114.416374
"图书情报工作,",2010,1,1,26.572934,106.722660
"图书情报工作,",2010,3,3,30.522727,114.346120
"图书情报工作,",2010,2,2,32.015042,120.865633
"图书情报工作,",2010,1,1,31.228428,121.406738
"图书情报工作,",2010,8,7,30.763901,103.988297
"图书情报工作,",2011,1,1,27.245087,111.737511
"图书情报工作,",2011,15,15,39.870544,116.462555
"图书情报工作,",2011,4,4,39.989872,116.314598
"图书情报工作,",2011,70,70,40.412151,116.681862
"图书情报工作,",2011,16,15,32.042554,118.795471
"图书情报工作,",2011,1,1,29.864920,114.272389
"图书情报工作,",2011,2,2,34.817360,113.819914
"图书情报工作,",2011,3,3,37.797943,112.589538
"图书情报工作,",2011,1,1,,
"图书情报工作,",2011,65,65,,
"图书情报工作,",2010,5,5,37.797943,112.589538
"图书情报工作,",2010,9,9,31.208253,121.442972
"图书情报工作,",2010,1,1,25.081352,102.716680
"图书情报工作,",2011,7,7,24.456810,118.088424
"图书情报工作,",2011,5,5,23.050447,113.378227
"图书情报工作,",2011,8,8,23.157953,113.332000
"图书情报工作,",2011,2,2,29.815082,106.417847
"图书情报工作,",2011,10,10,31.316600,121.392325
"图书情报工作,",2011,2,2,30.537860,114.365248
"图书情报工作,",2011,21,21,31.767250,117.184869
"图书情报工作,",2011,2,2,29.815733,106.418961
"图书情报工作,",2011,13,12,30.514956,114.416344
"图书情报工作,",2011,23,23,39.987255,116.322990
"图书情报工作,",2011,3,3,34.780709,113.849865
"图书情报工作,",2011,22,18,34.365235,109.193338
"图书情报工作,",2011,5,5,28.219268,112.919336
"图书情报工作,",2011,24,24,39.914001,119.521439
"图书情报工作,",2011,2,2,,
"图书情报工作,",2011,7,6,39.872643,116.447594
"图书情报工作,",2011,3,3,29.864920,114.272389
"图书情报工作,",2011,2,2,39.984315,116.357633
"图书情报工作,",2011,20,18,40.094799,116.305920
"图书情报工作,",2011,3,3,45.866410,126.559560
"图书情报工作,",2011,3,3,,
"图书情报工作,",2011,13,10,,
"图书情报工作,",2011,7,2,34.366324,109.227569
"图书情报工作,",2011,3,3,30.536482,114.374888
"图书情报工作,",2011,5,5,30.536482,114.374888
"图书情报工作,",2011,3,3,32.026884,118.857244
"图书情报工作,",2011,28,28,36.053781,103.843585
"图书情报工作,",2011,2,2,31.186085,121.422547
"图书情报工作,",2011,1,1,31.775732,117.188250
"图书情报工作,",2011,205,204,38.034355,114.604578
"图书情报工作,",2011,14,13,22.537685,114.026222
"图书情报工作,",2011,12,12,34.818223,113.540037
"图书情报工作,",2011,7,7,22.530941,113.391546
"图书情报工作,",2011,3,3,30.536660,114.375096
"图书情报工作,",2011,5,5,22.502937,113.401157
"图书情报工作,",2011,3,3,30.538456,114.372847
"图书情报工作,",2011,13,13,31.204342,121.414345
"图书情报工作,",2011,2,2,30.536660,114.375096
"图书情报工作,",2011,5,3,30.514182,114.158983
"图书情报工作,",2011,1,1,22.537685,114.026222
"图书情报工作,",2011,7,7,27.887454,112.860881
"图书情报工作,",2011,24,24,29.555445,106.457458
"图书情报工作,",2011,11,11,32.530781,105.743248
"图书情报工作,",2011,2,1,45.776086,126.687667
"图书情报工作,",2011,4,4,28.121150,113.024775
"图书情报工作,",2011,8,7,,
"图书情报工作,",2011,18,17,30.561805,104.275615
"图书情报工作,",2011,2,1,30.155814,120.252971
"图书情报工作,",2011,8,8,30.536660,114.375096
"图书情报工作,",2011,4,4,30.314096,120.351869
"图书情报工作,",2011,9,9,32.073914,118.768343
"图书情报工作,",2011,3,3,34.247748,108.983720
"图书情报工作,",2011,3,3,28.244958,113.027189
"图书情报工作,",2011,15,15,32.059259,118.776319
"图书情报工作,",2011,1,1,32.401423,119.423675
"图书情报工作,",2011,20,20,32.110012,118.961365
"图书情报工作,",2011,4,4,34.828674,113.550314
"图书情报工作,",2011,13,13,22.530892,113.391838
"图书情报工作,",2011,3,3,31.162433,121.415389
"图书情报工作,",2011,1,1,31.162433,121.415389
"图书情报工作,",2011,30,30,23.151039,113.346176
"图书情报工作,",2011,12,12,39.982777,116.319649
"图书情报工作,",2011,4,4,22.530892,113.391838
"图书情报工作,",2011,2,2,32.110012,118.961365
"图书情报工作,",2011,10,8,31.202636,121.414222
"图书情报工作,",2011,12,10,39.988010,116.311798
"图书情报工作,",2011,35,34,34.646652,119.227977
"图书情报工作,",2011,7,6,36.000669,120.122229
"图书情报工作,",2011,19,19,30.630723,104.073090
"图书情报工作,",2011,40,40,27.887454,112.860881
"图书情报工作,",2011,2,2,26.061712,119.200084
"图书情报工作,",2011,4,4,39.987255,116.322990
"图书情报工作,",2011,2,2,39.102994,117.165766
"图书情报工作,",2011,8,6,22.537685,114.026222
"图书情报工作,",2011,7,7,25.020987,107.379753
"图书情报工作,",2011,11,11,32.035021,118.820289
"图书情报工作,",2011,1,1,30.462690,114.431601
"图书情报工作,",2011,10,10,31.044584,112.192497
"图书情报工作,",2011,9,5,41.920489,123.416450
"图书情报工作,",2011,24,24,28.744328,115.866852
"图书情报工作,",2011,2,2,37.743393,115.662351
"图书情报工作,",2011,5,5,25.081352,102.716680
"图书情报工作,",2011,1,1,37.676571,112.748917
"图书情报工作,",2011,14,12,39.993910,116.306481
"图书情报工作,",2011,2,2,36.625355,117.020448
"图书情报工作,",2011,3,3,19.980246,110.332676
"图书情报工作,",2011,9,9,,
"图书情报工作,",2011,7,4,29.826702,106.427956
"图书情报工作,",2011,7,5,23.129583,113.347687
"图书情报工作,",2011,17,17,39.105036,117.157116
"图书情报工作,",2011,7,7,30.941018,121.456301
"图书情报工作,",2011,6,5,23.131768,113.371557
"图书情报工作,",2011,3,3,32.110012,118.961365
"图书情报工作,",2011,13,11,32.033444,118.839686
"图书情报工作,",2011,2,2,28.654326,121.399210
"图书情报工作,",2011,14,12,,
"图书情报工作,",2011,16,16,29.908385,121.637347
"图书情报工作,",2011,56,56,,
"图书情报工作,",2011,4,2,39.060551,117.124698
"图书情报工作,",2011,2,1,31.142660,121.422203
"图书情报工作,",2011,2,1,,
"图书情报工作,",2011,2,2,29.566956,106.469644
"图书情报工作,",2011,4,4,29.454909,106.528349
"图书情报工作,",2011,1,1,23.151045,113.346174
"图书情报工作,",2011,18,17,30.313541,120.353460
"图书情报工作,",2011,24,24,30.536482,114.374888
"图书情报工作,",2011,7,6,33.983799,116.811015
"图书情报工作,",2011,25,24,31.186085,121.422547
"图书情报工作,",2011,4,1,34.596611,119.184227
"图书情报工作,",2011,7,5,,
"图书情报工作,",2011,22,18,22.537685,114.026222
"图书情报工作,",2011,34,34,40.004517,116.324409
"图书情报工作,",2011,10,10,30.536660,114.375096
"图书情报工作,",2011,2,2,39.955674,116.306337
"图书情报工作,",2011,32,32,30.629659,104.089535
"图书情报工作,",2011,6,4,,
"图书情报工作,",2011,10,9,37.997395,114.518196
"图书情报工作,",2011,3,2,,
"图书情报工作,",2011,5,5,29.532171,106.606389
"图书情报工作,",2011,23,22,22.834883,108.196792
"图书情报工作,",2011,1,1,29.811634,106.416023
"图书情报工作,",2011,7,7,31.974041,120.908580
"图书情报工作,",2011,7,7,41.794209,123.411057
"图书情报工作,",2011,2,2,29.561000,103.752000
"图书情报工作,",2011,1,0,,
"图书情报工作,",2011,16,16,31.251481,120.567900
"图书情报工作,",2011,1,1,39.959910,116.368690
"图书情报工作,",2011,4,4,34.123128,108.830240
"图书情报工作,",2011,15,15,24.584260,118.099198
"图书情报工作,",2011,3,3,38.911047,121.571915
"图书情报工作,",2011,5,5,30.484646,114.400937
"图书情报工作,",2011,9,9,39.990309,116.315691
"图书情报工作,",2011,16,16,30.175140,120.163720
"图书情报工作,",2011,32,32,39.986800,116.311816
"图书情报工作,",2011,3,3,30.275477,120.137682
"图书情报工作,",2011,7,7,28.174528,112.926247
"图书情报工作,",2011,11,9,27.573646,110.021833
"图书情报工作,",2011,15,15,43.828060,125.426979
"图书情报工作,",2011,11,11,30.514956,114.416344
"图书情报工作,",2011,4,3,24.438084,118.097510
"图书情报工作,",2011,3,3,31.854479,117.289984
"图书情报工作,",2011,1,1,34.656258,112.478854
"图书情报工作,",2011,5,5,23.140058,113.299411
"图书情报工作,",2011,10,10,31.315883,121.392456
"图书情报工作,",2011,1,1,27.245087,111.737511
"图书情报工作,",2011,4,4,37.676571,112.748917
"图书情报工作,",2011,23,22,22.593442,113.967473
"图书情报工作,",2011,3,3,,
"图书情报工作,",2011,6,6,,
"图书情报工作,",2011,10,10,,
"图书情报工作,",2011,3,3,32.080199,118.756487
"图书情报工作,",2011,5,5,,
"图书情报工作,",2011,41,41,23.134057,113.256112
"图书情报工作,",2011,5,5,32.033444,118.839686
"图书情报工作,",2011,19,18,,
"图书情报工作,",2011,9,9,32.062903,118.608495
"图书情报工作,",2011,3,3,39.105036,117.157116
"图书情报工作,",2011,11,11,30.630723,104.073090
"图书情报工作,",2011,7,7,39.995304,116.308264
"图书情报工作,",2011,3,3,25.666495,100.156165
"图书情报工作,",2011,4,4,27.885885,112.859995
"图书情报工作,",2011,3,3,34.717369,113.644458
"图书情报工作,",2011,20,17,,
"图书情报工作,",2011,2,2,23.050447,113.378227
"图书情报工作,",2011,5,2,34.123128,108.830240
"图书情报工作,",2011,16,16,23.050447,113.378227
"图书情报工作,",2011,7,7,39.983905,116.348747
"图书情报工作,",2011,7,5,32.029566,118.859568
"图书情报工作,",2011,6,6,34.817360,113.819914
"图书情报工作,",2011,6,6,39.961006,116.368514
"图书情报工作,",2011,9,9,33.634769,114.682244
"图书情报工作,",2011,6,6,31.112499,121.170937
"图书情报工作,",2011,46,46,40.004517,116.324409
"图书情报工作,",2011,22,22,23.050447,113.378227
"图书情报工作,",2011,7,7,30.520041,114.354899
"图书情报工作,",2011,2,2,39.982777,116.319649
"图书情报工作,",2011,5,5,27.573646,110.021833
"图书情报工作,",2011,15,14,39.961006,116.368514
"图书情报工作,",2011,5,5,29.908385,121.637347
"图书情报工作,",2011,6,6,,
"图书情报工作,",2011,9,7,29.826702,106.427956
"图书情报工作,",2011,4,4,31.895575,118.900925
"图书情报工作,",2011,21,21,39.948400,116.308593
"图书情报工作,",2011,8,8,39.986800,116.311816
"图书情报工作,",2011,2,2,24.507209,117.645790
"图书情报工作,",2011,4,4,26.085454,119.239993
"图书情报工作,",2011,13,13,30.769024,103.988819
"图书情报工作,",2011,4,4,39.986800,116.311816
"图书情报工作,",2011,14,14,34.828957,113.554376
"图书情报工作,",2011,93,93,39.959910,116.368690
"图书情报工作,",2011,3,3,30.514931,114.416374
"图书情报工作,",2011,25,22,22.530892,113.391838
"图书情报工作,",2011,5,5,34.656258,112.478854
"图书情报工作,",2011,9,8,32.057538,118.777514
"图书情报工作,",2011,7,7,31.186085,121.422547
"图书情报工作,",2011,3,1,23.152071,113.345651
"图书情报工作,",2011,38,38,43.871884,125.419040
"图书情报工作,",2011,2,2,,
"图书情报工作,",2011,12,12,32.110012,118.961365
"图书情报工作,",2011,6,6,39.986800,116.311816
"图书情报工作,",2011,3,3,39.908753,116.315532
"图书情报工作,",2011,10,10,30.561805,104.275615
"图书情报工作,",2011,5,4,34.154929,108.892198
"图书情报工作,",2011,8,8,36.072778,120.419176
"图书情报工作,",2011,2,2,,
"图书情报工作,",2011,15,15,34.803323,113.662811
"图书情报工作,",2011,5,5,39.924585,116.313890
"图书情报工作,",2011,10,7,39.910263,119.545197
"图书情报工作,",2011,18,18,28.164371,112.932510
"图书情报工作,",2011,7,6,30.609688,114.358145
"图书情报工作,",2011,14,13,39.995304,116.308264
"图书情报工作,",2011,110,110,32.058067,118.778667
"图书情报工作,",2011,2,1,,
"图书情报工作,",2011,6,4,31.031382,121.450324
"图书情报工作,",2011,8,8,31.220211,121.423913
"图书情报工作,",2011,2,2,28.219123,112.913115
"图书情报工作,",2011,3,3,39.105036,117.157116
"图书情报工作,",2011,3,3,40.811110,111.692014
"图书情报工作,",2011,4,4,31.378148,121.246000
"图书情报工作,",2011,9,9,23.151039,113.346176
"图书情报工作,",2011,2,1,28.744328,115.866852
"图书情报工作,",2011,7,7,45.773729,126.682452
"图书情报工作,",2011,1,1,38.862294,117.449561
"图书情报工作,",2011,5,5,32.107138,118.932016
"图书情报工作,",2011,8,8,37.765930,112.584885
"图书情报工作,",2011,38,37,,
"图书情报工作,",2011,22,21,28.744328,115.866852
"图书情报工作,",2011,3,3,29.566956,106.469644
"图书情报工作,",2011,15,15,36.669343,117.377698
"图书情报工作,",2011,4,4,29.565721,106.465931
"图书情报工作,",2011,6,6,30.262746,120.120629
"图书情报工作,",2011,14,14,37.676571,112.748917
"图书情报工作,",2011,5,5,39.988010,116.311798
"图书情报工作,",2011,37,37,31.283440,121.503975
"图书情报工作,",2011,34,33,40.021698,116.283012
"图书情报工作,",2011,3,3,22.530892,113.391838
"图书情报工作,",2011,1,0,38.152894,114.454948
"图书情报工作,",2011,2,2,38.044003,114.533129
"图书情报工作,",2011,8,7,35.595249,116.967086
"图书情报工作,",2011,3,3,37.026806,111.927490
"图书情报工作,",2011,5,5,38.015537,114.457549
"图书情报工作,",2011,18,18,31.303208,120.642030
"图书情报工作,",2011,12,12,39.975792,116.350616
"图书情报工作,",2011,23,23,40.004517,116.324409
"图书情报工作,",2011,5,3,,
"图书情报工作,",2011,3,3,38.431289,112.727961
"图书情报工作,",2011,15,15,32.104121,118.946669
"图书情报工作,",2011,15,15,27.887454,112.860881
"图书情报工作,",2011,4,4,37.418529,117.998738
"图书情报工作,",2011,8,8,45.708225,126.613250
"图书情报工作,",2011,13,13,31.316600,121.392325
"图书情报工作,",2011,20,20,38.034355,114.604578
"图书情报工作,",2011,48,48,36.669343,117.377698
"图书情报工作,",2011,15,15,39.872643,116.447594
"图书情报工作,",2011,4,4,39.870544,116.462555
"图书情报工作,",2011,92,92,41.920489,123.416450
"图书情报工作,",2011,9,9,34.792565,113.541989
"图书情报工作,",2011,6,6,39.987255,116.322990
"图书情报工作,",2011,11,10,26.058829,119.197920
"图书情报工作,",2011,12,10,34.596611,119.184227
"图书情报工作,",2011,5,5,26.033711,119.306502
"图书情报工作,",2011,11,11,45.715492,126.616118
"图书情报工作,",2011,4,2,43.854536,125.335170
"图书情报工作,",2011,2,2,29.587767,106.319005
"图书情报工作,",2011,19,19,39.959910,116.368690
"图书情报工作,",2011,1,1,32.108909,118.924152
"图书情报工作,",2011,4,1,39.982286,116.426526
"图书情报工作,",2011,2,2,22.530892,113.391838
"图书情报工作,",2011,5,5,30.733359,103.978740
"图书情报工作,",2011,27,27,34.717369,113.644458
"图书情报工作,",2011,23,23,32.110012,118.961365
"图书情报工作,",2011,3,3,30.745888,120.729312
"图书情报工作,",2011,10,10,32.110012,118.961365
"图书情报工作,",2011,9,8,30.745888,120.729312
"图书情报工作,",2011,5,5,30.536660,114.375096
"图书情报工作,",2011,5,4,30.483429,114.307144
"图书情报工作,",2011,14,14,30.536660,114.375096
"图书情报工作,",2011,10,10,30.536660,114.375096
"图书情报工作,",2011,3,3,30.459396,114.272410
"图书情报工作,",2011,35,35,34.656258,112.478854
"图书情报工作,",2011,7,7,45.720887,126.635745
"图书情报工作,",2011,30,30,30.537860,114.365248
"图书情报工作,",2011,28,27,30.536482,114.374888
"图书情报工作,",2011,4,3,38.971192,121.527925
"图书情报工作,",2011,22,22,34.227886,108.991324
"图书情报工作,",2011,1,1,,
"图书情报工作,",2011,5,5,35.595249,116.967086
"图书情报工作,",2011,10,10,,
